"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20220101 ~ 20221231"
"실거래구분 : 상업/업무용(매매)"
"주소구분 : 도로명주소"
"시도 : 서울특별시"
"시군구 : 전체"
"도로명 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","유형","지번","도로명","용도지역","건축물주용도","도로조건","전용/연면적(㎡)","대지면적(㎡)","거래금액(만원)","층","계약년월","계약일","지분구분","건축년도","해제사유발생일","거래유형","중개사소재지"
"서울특별시 동작구 신대방동","집합","7**","신대방1가길","준주거","판매","25m이상","34.03"," ","34,000","1","202204","26"," ","2006","","중개거래","서울 동작구"
"서울특별시 동작구 신대방동","집합","3**","보라매로7가길","제3종일반주거","제2종근린생활","8m미만","37.75"," ","22,500","1","202205","13"," ","2017","20220620","중개거래","서울 동작구"
"서울특별시 동작구 신대방동","집합","3**","보라매로5길","일반상업","기타","25m이상","149.1"," ","47,530","2","202205","16"," ","1996","20220826","중개거래","서울 동작구"
"서울특별시 동작구 신대방동","집합","3**","보라매로5길","일반상업","기타","25m이상","110.92"," ","35,350","2","202205","16"," ","1996","20220826","중개거래","서울 동작구"
"서울특별시 동작구 신대방동","집합","3**","보라매로5길","일반상업","기타","25m이상","109.06"," ","33,740","2","202205","16"," ","1996","20220826","중개거래","서울 동작구"
"서울특별시 동작구 신대방동","집합","3**","보라매로5길","일반상업","기타","25m이상","149.59"," ","46,260","2","202205","16"," ","1996","20220826","중개거래","서울 동작구"
"서울특별시 동작구 신대방동","집합","3**","보라매로5길","일반상업","기타","25m이상","116.42"," ","37,120","2","202205","16"," ","1996","20220826","중개거래","서울 동작구"
"서울특별시 동작구 신대방동","일반","4**","여의대방로","제3종일반주거","제1종근린생활","25m이상","162.1","184.00","350,000","null","202205","20"," ","2011","","중개거래","서울 동작구, 서울 영등포구"
"서울특별시 동작구 신대방동","집합","7**","여의대방로22길","준주거","제1종근린생활","25m미만","21.14"," ","24,881","11","202205","23"," ","2021","20220629","중개거래","서울 동작구"
"서울특별시 동작구 신대방동","집합","7**","여의대방로22길","준주거","제1종근린생활","25m미만","21.14"," ","24,881","11","202205","23"," ","2021","","중개거래","서울 동작구"
"서울특별시 동작구 신대방동","집합","3**","보라매로5길","일반상업","판매","25m미만","90.28"," ","31,000","null","202206","8"," ","2003","","중개거래","서울 동작구"
"서울특별시 동작구 신대방동","집합","6**","시흥대로","준주거","업무","25m이상","35.27"," ","30,840","4","202206","16"," ","2022","","직거래","-"
"서울특별시 동작구 신대방동","집합","3**","보라매로5가길","일반상업","제1종근린생활","25m이상","56.41"," ","7,100","null","202206","19"," ","1996","","직거래","-"
"서울특별시 동작구 신대방동","집합","3**","보라매로5길","일반상업","제1종근린생활","25m이상","12.86"," ","1,500","null","202206","20"," ","1996","","직거래","-"
"서울특별시 동작구 신대방동","집합","6**","시흥대로","제3종일반주거","제1종근린생활","25m이상","45.5"," ","57,000","1","202206","24"," ","2015","","직거래","-"
"서울특별시 동작구 신대방동","집합","6**","시흥대로","준주거","업무","25m이상","30.75"," ","26,290","3","202206","26"," ","2022","","중개거래","서울 동작구"
"서울특별시 동작구 신대방동","집합","6**","시흥대로","준주거","업무","25m이상","34.06"," ","28,090","3","202206","29"," ","2022","","직거래","-"
"서울특별시 동작구 신대방동","일반","3**","여의대방로","제3종일반주거","제2종근린생활","25m이상","4507.1","2740.00","3,286,000","null","202208","10"," ","1984","","직거래","-"
"서울특별시 동작구 신대방동","집합","6**","시흥대로","제3종일반주거","제1종근린생활","25m이상","45.3"," ","51,000","1","202208","19"," ","2015","","중개거래","서울 동작구"
"서울특별시 동작구 신대방동","집합","3**","보라매로5길","일반상업","기타","25m이상","149.59"," ","47,109","2","202208","26"," ","1996","","중개거래","서울 관악구"
"서울특별시 동작구 신대방동","집합","3**","보라매로5길","일반상업","기타","25m이상","109.06"," ","34,339","2","202208","26"," ","1996","","중개거래","서울 관악구"
"서울특별시 동작구 신대방동","집합","3**","보라매로5길","일반상업","기타","25m이상","116.42"," ","36,666","2","202208","26"," ","1996","","중개거래","서울 관악구"
"서울특별시 동작구 신대방동","집합","3**","보라매로5길","일반상업","기타","25m이상","110.92"," ","34,931","2","202208","26"," ","1996","","중개거래","서울 관악구"
"서울특별시 동작구 신대방동","집합","3**","보라매로5길","일반상업","기타","25m이상","149.1"," ","46,954","2","202208","26"," ","1996","","중개거래","서울 관악구"
"서울특별시 동작구 신대방동","집합","3**","보라매로5가길","일반상업","제1종근린생활","25m미만","279.88"," ","94,000","6","202209","20"," ","1998","","직거래","-"
"서울특별시 동작구 신대방동","집합","3**","-","제2종일반주거","업무","8m미만","36.99"," ","17,000","1","202210","14"," ","2017","","직거래","-"
"서울특별시 동작구 신대방동","집합","5**","여의대방로","제3종일반주거","제2종근린생활","25m이상","18.13"," ","2,000","null","202210","22"," ","1988","","직거래","-"
"서울특별시 동작구 신대방동","집합","7**","보라매로5길","일반상업","제2종근린생활","25m미만","7.38"," ","6,000","null","202212","30"," ","1995","","중개거래","서울 강남구"
"서울특별시 동작구 흑석동","일반","1**","흑석로","제2종일반주거","제2종근린생활","25m미만","324.76","149.00","135,000","null","202205","13"," ","1975","","중개거래","서울 동작구"
"서울특별시 동작구 흑석동","일반","1**","흑석로","제2종일반주거","제2종근린생활","25m미만","324.76","149.00","190,000","null","202207","16"," ","1975","","중개거래","서울 관악구, 서울 동작구"
"서울특별시 동작구 흑석동","집합","2*","현충로","제3종일반주거","제2종근린생활","25m이상","16.23"," ","30,000","null","202207","28"," ","1988","","중개거래","서울 강남구, 서울 동작구"
"서울특별시 동작구 흑석동","집합","1**","흑석로9길","제2종일반주거","제2종근린생활","8m미만","59.37"," ","42,298","1","202210","12"," ","2017","","중개거래","서울 동작구"
"서울특별시 동작구 흑석동","집합","1**","흑석로9길","제2종일반주거","제2종근린생활","8m미만","79.22"," ","56,258","null","202210","12"," ","2017","","중개거래","서울 동작구"
"서울특별시 마포구 공덕동","집합","4**","마포대로","준주거","제1종근린생활","25m이상","91.9"," ","44,500","null","202201","6"," ","1990","","중개거래","서울 마포구"
"서울특별시 마포구 공덕동","집합","4**","마포대로","제2종일반주거","제2종근린생활","25m미만","64.68"," ","80,000","null","202201","10"," ","2011","","직거래","-"
"서울특별시 마포구 공덕동","집합","4**","마포대로","일반상업","판매","25m이상","814.2"," ","400,000","null","202201","22"," ","2009","","직거래","-"
"서울특별시 마포구 공덕동","집합","4**","마포대로","준주거","제1종근린생활","25m이상","144.28"," ","44,520","null","202202","16"," ","1990","","중개거래","서울 서초구"
"서울특별시 마포구 공덕동","집합","4**","마포대로","준주거","제1종근린생활","25m이상","51.07"," ","15,757","null","202202","16"," ","1990","","중개거래","서울 서초구"
"서울특별시 마포구 공덕동","집합","4**","마포대로","준주거","제1종근린생활","25m이상","913.44"," ","281,837","null","202202","16"," ","1990","","중개거래","서울 서초구"
"서울특별시 마포구 공덕동","집합","4**","마포대로","준주거","제1종근린생활","25m이상","308.55"," ","95,186","null","202202","16"," ","1990","","중개거래","서울 서초구"
"서울특별시 마포구 공덕동","집합","4**","마포대로","준주거","제1종근린생활","25m이상","123.2"," ","38,015","null","202202","16"," ","1990","","중개거래","서울 서초구"
"서울특별시 마포구 공덕동","집합","4**","마포대로","준주거","제1종근린생활","25m이상","79.98"," ","24,685","null","202202","16"," ","1990","","중개거래","서울 서초구"
"서울특별시 마포구 공덕동","집합","4**","마포대로","준주거","제1종근린생활","25m이상","25.68"," ","7,918","null","202202","16"," ","1990","","중개거래","서울 서초구"
"서울특별시 마포구 공덕동","집합","4**","마포대로","준주거","제1종근린생활","25m이상","22.95"," ","7,082","null","202202","16"," ","1990","","중개거래","서울 서초구"
"서울특별시 마포구 공덕동","집합","2**","만리재로","일반상업","제1종근린생활","25m이상","95.16"," ","52,500","4","202202","21"," ","1985","","중개거래","서울 마포구"
"서울특별시 마포구 공덕동","일반","2**","마포대로11길","제2종일반주거","제1종근린생활","12m미만","197.23","96.00","192,000","null","202202","22"," ","1987","","중개거래","서울 강남구"
"서울특별시 마포구 공덕동","집합","4**","마포대로","준주거","제2종근린생활","25m이상","31.9"," ","106,000","1","202202","25"," ","2013","","중개거래","서울 마포구"
"서울특별시 마포구 공덕동","집합","2*","만리재로","일반상업","업무","25m이상","22.68"," ","9,800","6","202203","15"," ","2002","","중개거래","서울 마포구"
"서울특별시 마포구 공덕동","집합","4**","백범로31길","준주거","제2종근린생활","25m이상","35.13"," ","87,000","1","202203","16"," ","2021","","중개거래","서울 마포구"
"서울특별시 마포구 공덕동","집합","4**","마포대로","준주거","제2종근린생활","25m이상","28.65"," ","38,000","2","202203","23"," ","2013","","중개거래","서울 마포구"
"서울특별시 마포구 공덕동","집합","2*","만리재로","일반상업","업무","25m이상","22.35"," ","10,000","7","202203","25"," ","2002","20220401","중개거래","서울 마포구"
"서울특별시 마포구 공덕동","집합","2*","만리재로","일반상업","업무","25m이상","22.35"," ","10,000","7","202203","25"," ","2002","20221024","중개거래","서울 마포구"
"서울특별시 마포구 공덕동","집합","4**","마포대로","준주거","제2종근린생활","25m이상","25.91"," ","37,800","2","202203","26"," ","2013","","중개거래","서울 마포구"
"서울특별시 마포구 공덕동","집합","2**","만리재옛길","준주거","제1종근린생활","25m이상","14.74"," ","37,000","null","202204","8"," ","null","","중개거래","서울 마포구"
"서울특별시 마포구 공덕동","집합","4**","백범로","준주거","제2종근린생활","25m이상","24.38"," ","63,000","null","202204","16"," ","2015","","중개거래","서울 마포구"
"서울특별시 마포구 공덕동","집합","2**","만리재로","일반상업","기타","25m이상","38.15"," ","14,000","null","202204","18"," ","1985","","직거래","-"
"서울특별시 마포구 공덕동","집합","2**","만리재로","일반상업","기타","25m이상","38.15"," ","14,000","null","202204","19"," ","1985","","직거래","-"
"서울특별시 마포구 공덕동","집합","2**","마포대로6길","준주거","판매","12m미만","6.94"," ","22,500","null","202204","19"," ","1967","","중개거래","서울 마포구, 서울 서대문구"
